1246, 1.41
1247, 0.64
1248, 3.65
1249, 2.65
1250, 2.03
1251, 1.81
1252, 1.03
1253, 0.46
1254, 4.56
1255, 3.52
1256, 2.43
1257, 1.74
1258, 4.71
1259, 4.22
1260, 4.01
1261, 3.84
1262, 3.44
1263, 2.61
1264, 1.96
1265, 1.63
1266, 1.16
1267, 4.80
1268, 4.42
1269, 4.08
1270, 3.29
1271, 2.37
1272, 1.27
1273, 1.03
1274, 4.54
1275, 4.40
1276, 3.45
1277, 2.62
1278, 1.67
1279, 4.64
1280, 3.94
1281, 3.39
1282, 2.97
1283, 2.66
1284, 1.60
1285, 1.46
1286, 4.52
1287, 3.63
1288, 2.58
1289, 1.50
1290, 1.07
1291, 0.95
1292, 4.50
1293, 3.82
1294, 2.86
1295, 2.44
1296, 1.44
1297, 4.50
1298, 4.24
1299, 3.15
1300, 2.10
1301, 1.70
1302, 0.87
1303, 4.37
1304, 3.80
1305, 3.06
1306, 3.40
1307, 3.14
1308, 2.92
1309, 2.48
1310, 1.87
1311, 4.82
1312, 3.71
1313, 3.08
1314, 2.74
1315, 1.81
1316, 5.16
1317, 4.91
1318, 3.92
1319, 3.36
1320, 2.74
1321, 2.29
1322, 1.74
1323, 1.50
1324, 4.81
1325, 4.44
1326, 3.85
1327, 3.53
1328, 2.65
1329, 1.75
1330, 1.54
1331, 1.08
1332, 4.36
1333, 3.30
1334, 2.98
1335, 1.88
1336, 1.73
1337, 4.71
1338, 4.54
1339, 3.83
1340, 3.62
1341, 3.20
1342, 2.25
1343, 1.17
1344, 0.70
1345, 4.15
1346, 4.04
1347, 3.54
1348, 2.62
1349, 1.64
1350, 1.30
1351, 0.65
1352, 0.55
1353, 3.97
1354, 3.11
1355, 2.17
1356, 1.46
1357, 1.01
1358, 5.16
1359, 4.76
1360, 4.61
1361, 3.87
1362, 3.45
1363, 2.82
1364, 2.01
1365, 1.83
1366, 4.80
1367, 4.29
1368, 3.62
1369, 2.86
1370, 2.63
1371, 2.06
1372, 1.80
1373, 1.22
1374, 4.40
1375, 3.66
1376, 2.94
1377, 2.03
1378, 1.03
1379, 4.20
1380, 3.98
1381, 3.65
1382, 2.70
1383, 2.39
1384, 2.07
1385, 1.38
1386, 4.69
1387, 4.07
1388, 3.03
1389, 2.23
1390, 1.66
1391, 0.98
1392, 4.72
1393, 4.26
1394, 3.54
1395, 3.20
1396, 2.68
1397, 1.62
1398, 1.23
1399, 0.63
1400, 4.48
1401, 3.72
1402, 2.98
1403, 2.72
1404, 1.78
1405, 1.28
1406, 1.16
1407, 4.40
1408, 3.61
